Time Stamp,Load
2023-01-01 00:00:00,1452.1995
2023-01-01 00:05:00,1461.08
2023-01-01 00:10:00,1455.583
2023-01-01 00:15:00,1446.8088
2023-01-01 00:20:00,1433.1631
2023-01-01 00:25:00,1401.6956
2023-01-01 00:30:00,1393.8522
2023-01-01 00:35:00,1393.9244
2023-01-01 00:40:00,1415.7799
2023-01-01 00:45:00,1434.0576
2023-01-01 00:50:00,1425.1821
2023-01-01 00:55:00,1380.3093
2023-01-01 01:00:00,1416.6898
2023-01-01 01:05:00,1405.0764
2023-01-01 01:10:00,1425.7208
2023-01-01 01:15:00,1420.0051
2023-01-01 01:20:00,1379.0941
2023-01-01 01:25:00,1413.9818
2023-01-01 01:30:00,1413.1837
2023-01-01 01:35:00,1407.6791
2023-01-01 01:40:00,1412.3574
2023-01-01 01:45:00,1381.299
2023-01-01 01:50:00,1422.5626
2023-01-01 01:55:00,1392.6136
2023-01-01 02:00:00,1397.4573
2023-01-01 02:05:00,1341.7316
2023-01-01 02:10:00,1361.3164
2023-01-01 02:15:00,1381.5017
2023-01-01 02:20:00,1407.7183
2023-01-01 02:25:00,1395.4447
2023-01-01 02:30:00,1379.7604
2023-01-01 02:35:00,1383.3842
2023-01-01 02:40:00,1397.8763
2023-01-01 02:45:00,1391.7792
2023-01-01 02:50:00,1393.5182
2023-01-01 02:55:00,1347.7151
2023-01-01 03:00:00,1342.3596
2023-01-01 03:05:00,1339.2875
2023-01-01 03:10:00,1334.5837
2023-01-01 03:15:00,1349.0171
2023-01-01 03:20:00,1327.0662
2023-01-01 03:25:00,1348.3414
2023-01-01 03:30:00,1323.6893
2023-01-01 03:35:00,1356.5581
2023-01-01 03:40:00,1369.6235
2023-01-01 03:45:00,1328.7704
2023-01-01 03:50:00,1374.8896
2023-01-01 03:55:00,1336.8947
2023-01-01 04:00:00,1321.5078
2023-01-01 04:05:00,1342.092
2023-01-01 04:10:00,1326.2351
2023-01-01 04:15:00,1360.2488
2023-01-01 04:20:00,1360.219
2023-01-01 04:25:00,1371.3455
2023-01-01 04:30:00,1391.1069
2023-01-01 04:35:00,1373.7644
2023-01-01 04:40:00,1335.4884
2023-01-01 04:45:00,1339.125
2023-01-01 04:50:00,1344.4933
2023-01-01 04:55:00,1343.0382
2023-01-01 05:00:00,1340.5767
2023-01-01 05:05:00,1332.0662
2023-01-01 05:10:00,1349.9718
2023-01-01 05:15:00,1338.1614
2023-01-01 05:20:00,1338.2758
2023-01-01 05:25:00,1333.4658
2023-01-01 05:30:00,1349.3329
2023-01-01 05:35:00,1366.1158
2023-01-01 05:40:00,1372.8398
2023-01-01 05:45:00,1378.5835
2023-01-01 05:50:00,1395.7084
2023-01-01 05:55:00,1382.9944
2023-01-01 06:00:00,1387.7438
2023-01-01 06:05:00,1391.3296
2023-01-01 06:10:00,1387.784
2023-01-01 06:15:00,1398.7784
2023-01-01 06:20:00,1425.0084
2023-01-01 06:25:00,1442.781
2023-01-01 06:30:00,1383.102
2023-01-01 06:35:00,1406.673
2023-01-01 06:40:00,1432.411
2023-01-01 06:45:00,1433.7205
2023-01-01 06:50:00,1462.4797
2023-01-01 06:55:00,1443.4641
2023-01-01 07:00:00,1457.7987
2023-01-01 07:05:00,1474.5735
2023-01-01 07:10:00,1498.9474
2023-01-01 07:15:00,1480.5977
2023-01-01 07:20:00,1431.9757
2023-01-01 07:25:00,1457.0166
2023-01-01 07:30:00,1481.2302
2023-01-01 07:35:00,1501.0873
2023-01-01 07:40:00,1495.6761
2023-01-01 07:45:00,1490.7161
2023-01-01 07:50:00,1502.7346
2023-01-01 07:55:00,1503.7338
2023-01-01 08:00:00,1517.5946
2023-01-01 08:05:00,1507.2828
2023-01-01 08:10:00,1496.9257
2023-01-01 08:15:00,1514.6576
2023-01-01 08:20:00,1540.485
2023-01-01 08:25:00,1559.2733
2023-01-01 08:30:00,1500.6798
2023-01-01 08:35:00,1565.2943
2023-01-01 08:40:00,1564.7976
2023-01-01 08:45:00,1571.1902
2023-01-01 08:50:00,1583.8356
2023-01-01 08:55:00,1532.2585
2023-01-01 09:00:00,1569.0775
2023-01-01 09:05:00,1579.9344
2023-01-01 09:10:00,1585.8307
2023-01-01 09:15:00,1577.2291
2023-01-01 09:20:00,1626.6951
2023-01-01 09:25:00,1608.5895
2023-01-01 09:30:00,1655.4342
2023-01-01 09:35:00,1673.0325
2023-01-01 09:40:00,1677.7828
2023-01-01 09:45:00,1617.8939
2023-01-01 09:50:00,1603.1487
2023-01-01 09:55:00,1651.804
2023-01-01 10:00:00,1673.6954
2023-01-01 10:05:00,1684.0626
2023-01-01 10:10:00,1675.8545
2023-01-01 10:15:00,1670.7349
2023-01-01 10:20:00,1675.9131
2023-01-01 10:25:00,1674.5715
2023-01-01 10:30:00,1604.3037
2023-01-01 10:35:00,1605.6992
2023-01-01 10:40:00,1627.0657
2023-01-01 10:45:00,1641.3383
2023-01-01 10:50:00,1619.6848
2023-01-01 10:55:00,1573.9832
2023-01-01 11:00:00,1600.8529
2023-01-01 11:05:00,1609.3558
2023-01-01 11:10:00,1601.2545
2023-01-01 11:15:00,1592.4438
2023-01-01 11:20:00,1530.4811
2023-01-01 11:25:00,1518.6406
2023-01-01 11:30:00,1544.1091
2023-01-01 11:35:00,1561.6282
2023-01-01 11:40:00,1585.2563
2023-01-01 11:45:00,1630.0082
2023-01-01 11:50:00,1588.8619
2023-01-01 11:55:00,1575.7205
2023-01-01 12:00:00,1579.126
2023-01-01 12:05:00,1557.5297
2023-01-01 12:10:00,1560.1141
2023-01-01 12:15:00,1587.181
2023-01-01 12:20:00,1601.9911
2023-01-01 12:25:00,1639.527
2023-01-01 12:30:00,1596.0427
2023-01-01 12:35:00,1643.9099
2023-01-01 12:40:00,1671.2783
2023-01-01 12:45:00,1685.4985
2023-01-01 12:50:00,1652.3287
2023-01-01 12:55:00,1646.3496
2023-01-01 13:00:00,1697.6261
2023-01-01 13:05:00,1700.2034
2023-01-01 13:10:00,1726.2906
2023-01-01 13:15:00,1740.7358
2023-01-01 13:20:00,1734.2719
2023-01-01 13:25:00,1746.1007
2023-01-01 13:30:00,1739.0187
2023-01-01 13:35:00,1750.6741
2023-01-01 13:40:00,1688.0973
2023-01-01 13:45:00,1693.748
2023-01-01 13:50:00,1680.8558
