Time Stamp,Load
2023-01-01 00:00:00,544.4467
2023-01-01 00:05:00,545.0359
2023-01-01 00:10:00,547.4879
2023-01-01 00:15:00,553.5042
2023-01-01 00:20:00,541.6589
2023-01-01 00:25:00,535.2465
2023-01-01 00:30:00,542.3335
2023-01-01 00:35:00,527.7187
2023-01-01 00:40:00,542.1801
2023-01-01 00:45:00,530.5534
2023-01-01 00:50:00,521.1542
2023-01-01 00:55:00,524.0026
2023-01-01 01:00:00,522.0574
2023-01-01 01:05:00,517.3313
2023-01-01 01:10:00,509.4017
2023-01-01 01:15:00,518.5779
2023-01-01 01:20:00,519.9891
2023-01-01 01:25:00,511.1899
2023-01-01 01:30:00,528.7971
2023-01-01 01:35:00,502.5513
2023-01-01 01:40:00,520.8523
2023-01-01 01:45:00,508.1599
2023-01-01 01:50:00,517.9949
2023-01-01 01:55:00,500.9368
2023-01-01 02:00:00,504.5391
2023-01-01 02:05:00,503.42
2023-01-01 02:10:00,499.564
2023-01-01 02:15:00,503.3901
2023-01-01 02:20:00,508.004
2023-01-01 02:25:00,503.0707
2023-01-01 02:30:00,500.9352
2023-01-01 02:35:00,499.1859
2023-01-01 02:40:00,493.3251
2023-01-01 02:45:00,504.1512
2023-01-01 02:50:00,487.1128
2023-01-01 02:55:00,494.9694
2023-01-01 03:00:00,486.6277
2023-01-01 03:05:00,496.6927
2023-01-01 03:10:00,490.7858
2023-01-01 03:15:00,496.7127
2023-01-01 03:20:00,490.4251
2023-01-01 03:25:00,485.124
2023-01-01 03:30:00,480.6249
2023-01-01 03:35:00,488.4441
2023-01-01 03:40:00,494.0634
2023-01-01 03:45:00,479.2889
2023-01-01 03:50:00,491.8163
2023-01-01 03:55:00,479.5702
2023-01-01 04:00:00,482.1038
2023-01-01 04:05:00,481.8277
2023-01-01 04:10:00,472.6202
2023-01-01 04:15:00,481.0082
2023-01-01 04:20:00,475.879
2023-01-01 04:25:00,474.8999
2023-01-01 04:30:00,474.6128
2023-01-01 04:35:00,468.184
2023-01-01 04:40:00,472.2315
2023-01-01 04:45:00,472.8666
2023-01-01 04:50:00,479.3008
2023-01-01 04:55:00,473.3172
2023-01-01 05:00:00,477.4865
2023-01-01 05:05:00,489.3236
2023-01-01 05:10:00,473.6854
2023-01-01 05:15:00,475.2089
2023-01-01 05:20:00,481.0144
2023-01-01 05:25:00,478.8814
2023-01-01 05:30:00,476.3383
2023-01-01 05:35:00,481.8997
2023-01-01 05:40:00,480.3969
2023-01-01 05:45:00,471.2789
2023-01-01 05:50:00,482.037
2023-01-01 05:55:00,474.3257
2023-01-01 06:00:00,482.877
2023-01-01 06:05:00,479.5476
2023-01-01 06:10:00,486.4351
2023-01-01 06:15:00,495.7307
2023-01-01 06:20:00,502.2698
2023-01-01 06:25:00,497.2795
2023-01-01 06:30:00,489.0378
2023-01-01 06:35:00,497.8375
2023-01-01 06:40:00,489.7412
2023-01-01 06:45:00,499.7025
2023-01-01 06:50:00,495.9477
2023-01-01 06:55:00,493.4898
2023-01-01 07:00:00,499.8659
2023-01-01 07:05:00,496.7878
2023-01-01 07:10:00,494.8285
2023-01-01 07:15:00,492.9381
2023-01-01 07:20:00,497.9799
2023-01-01 07:25:00,499.1577
2023-01-01 07:30:00,497.0895
2023-01-01 07:35:00,495.2729
2023-01-01 07:40:00,504.1304
2023-01-01 07:45:00,494.8676
2023-01-01 07:50:00,493.2046
2023-01-01 07:55:00,494.3301
2023-01-01 08:00:00,490.7635
2023-01-01 08:05:00,498.3214
2023-01-01 08:10:00,498.6712
2023-01-01 08:15:00,506.0547
2023-01-01 08:20:00,504.5122
2023-01-01 08:25:00,504.6014
2023-01-01 08:30:00,500.4836
2023-01-01 08:35:00,502.3338
2023-01-01 08:40:00,505.6977
2023-01-01 08:45:00,505.5648
2023-01-01 08:50:00,504.1887
2023-01-01 08:55:00,501.3734
2023-01-01 09:00:00,500.0111
2023-01-01 09:05:00,499.1496
2023-01-01 09:10:00,511.2121
2023-01-01 09:15:00,500.5488
2023-01-01 09:20:00,509.4488
2023-01-01 09:25:00,501.7298
2023-01-01 09:30:00,503.734
2023-01-01 09:35:00,507.2902
2023-01-01 09:40:00,508.6207
2023-01-01 09:45:00,499.9172
2023-01-01 09:50:00,504.7185
2023-01-01 09:55:00,496.9299
2023-01-01 10:00:00,489.4228
2023-01-01 10:05:00,495.5263
2023-01-01 10:10:00,492.6699
2023-01-01 10:15:00,497.2841
2023-01-01 10:20:00,511.7072
2023-01-01 10:25:00,501.8007
2023-01-01 10:30:00,503.0853
2023-01-01 10:35:00,490.1656
2023-01-01 10:40:00,499.2708
2023-01-01 10:45:00,498.3202
2023-01-01 10:50:00,510.86
2023-01-01 10:55:00,514.6952
2023-01-01 11:00:00,503.755
2023-01-01 11:05:00,506.563
2023-01-01 11:10:00,512.1733
2023-01-01 11:15:00,513.8989
2023-01-01 11:20:00,509.0311
2023-01-01 11:25:00,507.9427
2023-01-01 11:30:00,506.363
2023-01-01 11:35:00,498.8773
2023-01-01 11:40:00,517.4337
2023-01-01 11:45:00,516.7622
2023-01-01 11:50:00,517.0124
2023-01-01 11:55:00,501.3727
2023-01-01 12:00:00,490.3102
2023-01-01 12:05:00,511.8449
2023-01-01 12:10:00,502.1879
2023-01-01 12:15:00,505.677
2023-01-01 12:20:00,505.488
2023-01-01 12:25:00,508.2595
2023-01-01 12:30:00,501.7558
2023-01-01 12:35:00,505.1631
2023-01-01 12:40:00,510.8452
2023-01-01 12:45:00,499.9885
2023-01-01 12:50:00,506.0603
2023-01-01 12:55:00,502.6003
2023-01-01 13:00:00,509.9128
2023-01-01 13:05:00,502.3253
2023-01-01 13:10:00,515.4303
2023-01-01 13:15:00,512.2098
2023-01-01 13:20:00,529.8865
2023-01-01 13:25:00,517.3363
2023-01-01 13:30:00,517.9833
2023-01-01 13:35:00,517.6918
2023-01-01 13:40:00,516.3825
2023-01-01 13:45:00,528.7495
2023-01-01 13:50:00,534.5689
2023-01-01 13:55:00,520.7659
2023-01-01 14:00:00,534.0078
2023-01-01 14:05:00,528.7054
2023-01-01 14:10:00,521.666
2023-01-01 14:15:00,522.0991
2023-01-01 14:20:00,532.2872
2023-01-01 14:25:00,532.5521
2023-01-01 14:30:00,534.6461
2023-01-01 14:35:00,523.9829
2023-01-01 14:40:00,531.1711
2023-01-01 14:45:00,533.4952
2023-01-01 14:50:00,530.4043
2023-01-01 14:55:00,526.9255
2023-01-01 15:00:00,530.6979
2023-01-01 15:05:00,529.5686
2023-01-01 15:10:00,530.822
2023-01-01 15:15:00,549.1655
2023-01-01 15:20:00,543.967
2023-01-01 15:25:00,538.1392
2023-01-01 15:30:00,543.7745
2023-01-01 15:35:00,544.6379
2023-01-01 15:40:00,545.7135
2023-01-01 15:45:00,547.4608
2023-01-01 15:50:00,558.0357
2023-01-01 15:55:00,556.4787
2023-01-01 16:00:00,554.4282
2023-01-01 16:05:00,555.8879
2023-01-01 16:10:00,569.5907
2023-01-01 16:15:00,568.8512
2023-01-01 16:20:00,588.4446
2023-01-01 16:25:00,588.7094
2023-01-01 16:30:00,579.6418
2023-01-01 16:35:00,585.0102
2023-01-01 16:40:00,584.4237
2023-01-01 16:45:00,595.1884
2023-01-01 16:50:00,604.2897
2023-01-01 16:55:00,602.6412
2023-01-01 17:00:00,605.7412
2023-01-01 17:05:00,608.2354
2023-01-01 17:10:00,628.489
2023-01-01 17:15:00,620.9312
2023-01-01 17:20:00,635.1695
2023-01-01 17:25:00,625.6674
2023-01-01 17:30:00,624.8394
2023-01-01 17:35:00,624.0383
2023-01-01 17:40:00,631.7563
2023-01-01 17:45:00,634.067
2023-01-01 17:50:00,639.4316
2023-01-01 17:55:00,639.7549
2023-01-01 18:00:00,632.4824
2023-01-01 18:05:00,633.6456
2023-01-01 18:10:00,651.0999
2023-01-01 18:15:00,633.3998
2023-01-01 18:20:00,638.0783
2023-01-01 18:25:00,641.3802
2023-01-01 18:30:00,632.6661
2023-01-01 18:35:00,630.2122
2023-01-01 18:40:00,634.1176
2023-01-01 18:45:00,640.4719
2023-01-01 18:50:00,637.4576
2023-01-01 18:55:00,637.5555
2023-01-01 19:00:00,639.4973
2023-01-01 19:05:00,633.7976
2023-01-01 19:10:00,643.7743
2023-01-01 19:15:00,651.0926
2023-01-01 19:20:00,636.2294
2023-01-01 19:25:00,638.0293
2023-01-01 19:30:00,636.5938
2023-01-01 19:35:00,627.8591
2023-01-01 19:40:00,640.9785
2023-01-01 19:45:00,643.1046
2023-01-01 19:50:00,639.4645
2023-01-01 19:55:00,638.3333
2023-01-01 20:00:00,625.625
2023-01-01 20:05:00,632.7997
2023-01-01 20:10:00,628.1313
2023-01-01 20:15:00,631.3043
2023-01-01 20:20:00,632.4855
2023-01-01 20:25:00,649.5582
2023-01-01 20:30:00,635.7468
2023-01-01 20:35:00,625.7164
2023-01-01 20:40:00,629.0037
2023-01-01 20:45:00,613.5044
2023-01-01 20:50:00,617.3967
2023-01-01 20:55:00,622.7648
2023-01-01 21:00:00,610.5147
2023-01-01 21:05:00,624.6201
2023-01-01 21:10:00,622.2678
2023-01-01 21:15:00,619.1684
2023-01-01 21:20:00,614.9313
2023-01-01 21:25:00,618.3813
2023-01-01 21:30:00,600.1117
2023-01-01 21:35:00,606.3875
2023-01-01 21:40:00,605.8196
2023-01-01 21:45:00,603.7438
2023-01-01 21:50:00,595.6777
2023-01-01 21:55:00,595.9023
2023-01-01 22:00:00,602.8914
2023-01-01 22:05:00,596.0762
2023-01-01 22:10:00,607.3695
2023-01-01 22:15:00,588.4586
2023-01-01 22:20:00,588.3132
2023-01-01 22:25:00,579.0425
2023-01-01 22:30:00,581.7394
2023-01-01 22:35:00,575.9183
2023-01-01 22:40:00,570.4113
2023-01-01 22:45:00,572.3516
2023-01-01 22:50:00,565.944
2023-01-01 22:55:00,571.8315
2023-01-01 23:00:00,557.1223
2023-01-01 23:05:00,550.3878
2023-01-01 23:10:00,557.096
2023-01-01 23:15:00,561.6211
2023-01-01 23:20:00,552.3344
2023-01-01 23:25:00,539.8813
2023-01-01 23:30:00,545.3988
2023-01-01 23:35:00,543.1318
2023-01-01 23:40:00,545.9719
2023-01-01 23:45:00,536.4474
2023-01-01 23:50:00,531.0128
2023-01-01 23:55:00,524.7741
2023-01-02 00:00:00,529.4917
2023-01-02 00:05:00,520.0402
2023-01-02 00:10:00,527.5263
2023-01-02 00:15:00,519.2023
2023-01-02 00:20:00,520.6303
2023-01-02 00:25:00,515.9695
2023-01-02 00:30:00,520.5379
2023-01-02 00:35:00,516.7
2023-01-02 00:40:00,511.1668
2023-01-02 00:45:00,509.0143
2023-01-02 00:50:00,510.1035
2023-01-02 00:55:00,513.32
2023-01-02 01:00:00,512.0027
2023-01-02 01:05:00,507.8815
2023-01-02 01:10:00,507.4721
2023-01-02 01:15:00,508.5911
2023-01-02 01:20:00,510.7387
2023-01-02 01:25:00,501.6491
2023-01-02 01:30:00,492.1528
2023-01-02 01:35:00,506.1145
2023-01-02 01:40:00,495.8784
2023-01-02 01:45:00,497.1693
2023-01-02 01:50:00,493.9149
2023-01-02 01:55:00,495.8707
2023-01-02 02:00:00,494.4091
2023-01-02 02:05:00,491.5287
2023-01-02 02:10:00,486.7768
2023-01-02 02:15:00,495.1398
2023-01-02 02:20:00,487.0476
2023-01-02 02:25:00,492.0699
2023-01-02 02:30:00,486.1166
2023-01-02 02:35:00,487.3599
2023-01-02 02:40:00,486.8547
2023-01-02 02:45:00,487.9711
2023-01-02 02:50:00,481.5905
2023-01-02 02:55:00,481.2579
2023-01-02 03:00:00,483.5858
2023-01-02 03:05:00,474.2795
