Time Stamp,Load
2023-01-01 00:00:00,647.4768
2023-01-01 00:05:00,650.7808
2023-01-01 00:10:00,658.3015
2023-01-01 00:15:00,650.0122
2023-01-01 00:20:00,656.757
2023-01-01 00:25:00,654.4813
2023-01-01 00:30:00,660.6016
2023-01-01 00:35:00,643.6726
2023-01-01 00:40:00,663.3772
2023-01-01 00:45:00,656.5757
2023-01-01 00:50:00,645.3545
2023-01-01 00:55:00,648.5006
2023-01-01 01:00:00,673.5131
2023-01-01 01:05:00,645.9421
2023-01-01 01:10:00,645.9141
2023-01-01 01:15:00,645.9962
2023-01-01 01:20:00,638.9468
2023-01-01 01:25:00,642.2747
2023-01-01 01:30:00,654.7177
2023-01-01 01:35:00,637.1536
2023-01-01 01:40:00,646.9457
2023-01-01 01:45:00,634.8252
2023-01-01 01:50:00,633.7911
2023-01-01 01:55:00,628.1556
2023-01-01 02:00:00,631.1993
2023-01-01 02:05:00,640.3921
2023-01-01 02:10:00,632.8423
2023-01-01 02:15:00,632.4567
2023-01-01 02:20:00,628.7792
2023-01-01 02:25:00,631.6151
2023-01-01 02:30:00,626.6364
2023-01-01 02:35:00,631.4575
2023-01-01 02:40:00,636.1161
2023-01-01 02:45:00,645.0912
2023-01-01 02:50:00,627.4672
2023-01-01 02:55:00,629.9691
2023-01-01 03:00:00,625.6157
2023-01-01 03:05:00,642.4944
2023-01-01 03:10:00,631.768
2023-01-01 03:15:00,631.0345
2023-01-01 03:20:00,630.6717
2023-01-01 03:25:00,632.4866
2023-01-01 03:30:00,629.4207
2023-01-01 03:35:00,629.7999
2023-01-01 03:40:00,626.7279
2023-01-01 03:45:00,646.5037
2023-01-01 03:50:00,634.002
2023-01-01 03:55:00,634.7029
2023-01-01 04:00:00,614.303
2023-01-01 04:05:00,642.8658
2023-01-01 04:10:00,641.49
2023-01-01 04:15:00,644.5532
2023-01-01 04:20:00,627.2669
2023-01-01 04:25:00,633.4782
2023-01-01 04:30:00,633.8971
2023-01-01 04:35:00,639.8104
2023-01-01 04:40:00,638.2451
2023-01-01 04:45:00,626.5093
2023-01-01 04:50:00,632.5592
2023-01-01 04:55:00,636.2206
2023-01-01 05:00:00,611.4129
2023-01-01 05:05:00,628.2246
2023-01-01 05:10:00,640.0432
2023-01-01 05:15:00,643.794
2023-01-01 05:20:00,638.5854
2023-01-01 05:25:00,636.4244
2023-01-01 05:30:00,646.2442
2023-01-01 05:35:00,639.1393
2023-01-01 05:40:00,637.1313
2023-01-01 05:45:00,650.175
2023-01-01 05:50:00,634.23
2023-01-01 05:55:00,647.4352
2023-01-01 06:00:00,637.254
2023-01-01 06:05:00,649.905
2023-01-01 06:10:00,659.396
2023-01-01 06:15:00,648.0828
2023-01-01 06:20:00,653.1279
2023-01-01 06:25:00,649.2726
2023-01-01 06:30:00,654.9146
2023-01-01 06:35:00,649.5646
2023-01-01 06:40:00,662.296
2023-01-01 06:45:00,652.3714
2023-01-01 06:50:00,657.5942
2023-01-01 06:55:00,651.114
2023-01-01 07:00:00,655.7836
2023-01-01 07:05:00,655.2274
2023-01-01 07:10:00,642.9766
2023-01-01 07:15:00,647.273
2023-01-01 07:20:00,663.5991
2023-01-01 07:25:00,664.9037
2023-01-01 07:30:00,654.688
2023-01-01 07:35:00,654.4819
2023-01-01 07:40:00,669.8607
2023-01-01 07:45:00,676.104
2023-01-01 07:50:00,666.1017
2023-01-01 07:55:00,668.7485
2023-01-01 08:00:00,661.6235
2023-01-01 08:05:00,677.1315
2023-01-01 08:10:00,682.9569
2023-01-01 08:15:00,667.343
2023-01-01 08:20:00,674.1919
2023-01-01 08:25:00,661.8629
2023-01-01 08:30:00,678.8085
2023-01-01 08:35:00,668.7932
2023-01-01 08:40:00,661.4709
2023-01-01 08:45:00,677.8303
2023-01-01 08:50:00,684.8741
2023-01-01 08:55:00,679.8751
2023-01-01 09:00:00,666.307
2023-01-01 09:05:00,687.0288
2023-01-01 09:10:00,683.5934
2023-01-01 09:15:00,699.9579
2023-01-01 09:20:00,698.0303
2023-01-01 09:25:00,689.8675
2023-01-01 09:30:00,699.1616
2023-01-01 09:35:00,680.6451
2023-01-01 09:40:00,701.6785
2023-01-01 09:45:00,702.5046
2023-01-01 09:50:00,690.2209
2023-01-01 09:55:00,690.7762
2023-01-01 10:00:00,678.8069
2023-01-01 10:05:00,658.403
2023-01-01 10:10:00,661.3991
2023-01-01 10:15:00,664.484
2023-01-01 10:20:00,667.9849
2023-01-01 10:25:00,670.8148
2023-01-01 10:30:00,683.935
2023-01-01 10:35:00,692.4289
2023-01-01 10:40:00,688.8062
2023-01-01 10:45:00,686.1174
2023-01-01 10:50:00,692.4926
2023-01-01 10:55:00,706.5107
2023-01-01 11:00:00,683.4327
2023-01-01 11:05:00,684.0069
2023-01-01 11:10:00,681.238
2023-01-01 11:15:00,669.614
2023-01-01 11:20:00,685.3981
2023-01-01 11:25:00,688.1868
2023-01-01 11:30:00,678.1891
2023-01-01 11:35:00,679.013
2023-01-01 11:40:00,668.2804
2023-01-01 11:45:00,697.6751
2023-01-01 11:50:00,696.2786
2023-01-01 11:55:00,689.5489
2023-01-01 12:00:00,698.1963
2023-01-01 12:05:00,691.933
2023-01-01 12:10:00,685.2736
2023-01-01 12:15:00,688.6781
2023-01-01 12:20:00,692.3151
2023-01-01 12:25:00,686.3134
2023-01-01 12:30:00,700.3669
2023-01-01 12:35:00,702.3955
2023-01-01 12:40:00,690.9958
2023-01-01 12:45:00,687.2502
2023-01-01 12:50:00,695.0873
2023-01-01 12:55:00,696.3411
2023-01-01 13:00:00,696.674
2023-01-01 13:05:00,694.405
2023-01-01 13:10:00,710.6017
2023-01-01 13:15:00,683.4305
2023-01-01 13:20:00,689.1247
2023-01-01 13:25:00,685.3231
2023-01-01 13:30:00,686.252
2023-01-01 13:35:00,690.0115
2023-01-01 13:40:00,693.6146
2023-01-01 13:45:00,692.0441
2023-01-01 13:50:00,689.5999
2023-01-01 13:55:00,696.3406
2023-01-01 14:00:00,702.2805
2023-01-01 14:05:00,690.2937
2023-01-01 14:10:00,687.7534
2023-01-01 14:15:00,697.9512
2023-01-01 14:20:00,697.7278
2023-01-01 14:25:00,691.6167
2023-01-01 14:30:00,685.9194
2023-01-01 14:35:00,693.0331
2023-01-01 14:40:00,702.9668
2023-01-01 14:45:00,676.6112
2023-01-01 14:50:00,697.489
2023-01-01 14:55:00,709.3087
2023-01-01 15:00:00,668.6797
2023-01-01 15:05:00,666.7736
2023-01-01 15:10:00,689.6773
2023-01-01 15:15:00,692.8095
2023-01-01 15:20:00,697.7947
2023-01-01 15:25:00,697.8054
2023-01-01 15:30:00,700.8904
2023-01-01 15:35:00,703.1815
2023-01-01 15:40:00,696.1681
2023-01-01 15:45:00,677.676
2023-01-01 15:50:00,684.9348
2023-01-01 15:55:00,706.4904
2023-01-01 16:00:00,707.8174
2023-01-01 16:05:00,716.4869
2023-01-01 16:10:00,706.0471
2023-01-01 16:15:00,701.0671
2023-01-01 16:20:00,706.6346
2023-01-01 16:25:00,708.9959
2023-01-01 16:30:00,706.3122
2023-01-01 16:35:00,721.4251
2023-01-01 16:40:00,727.8256
2023-01-01 16:45:00,715.7319
2023-01-01 16:50:00,722.8951
2023-01-01 16:55:00,718.3429
2023-01-01 17:00:00,714.448
2023-01-01 17:05:00,718.6441
2023-01-01 17:10:00,720.1722
2023-01-01 17:15:00,718.4575
2023-01-01 17:20:00,716.3623
2023-01-01 17:25:00,720.5131
2023-01-01 17:30:00,716.2262
2023-01-01 17:35:00,726.0652
2023-01-01 17:40:00,709.8622
2023-01-01 17:45:00,739.5226
2023-01-01 17:50:00,730.7669
2023-01-01 17:55:00,719.8163
2023-01-01 18:00:00,711.9608
2023-01-01 18:05:00,715.088
2023-01-01 18:10:00,721.6882
2023-01-01 18:15:00,715.4231
2023-01-01 18:20:00,716.6356
2023-01-01 18:25:00,712.2128
2023-01-01 18:30:00,709.3837
2023-01-01 18:35:00,730.6002
2023-01-01 18:40:00,725.3802
2023-01-01 18:45:00,696.084
2023-01-01 18:50:00,714.431
2023-01-01 18:55:00,733.2492
2023-01-01 19:00:00,712.6248
2023-01-01 19:05:00,716.8582
2023-01-01 19:10:00,707.799
2023-01-01 19:15:00,716.1416
2023-01-01 19:20:00,715.1762
2023-01-01 19:25:00,712.1417
2023-01-01 19:30:00,710.7443
2023-01-01 19:35:00,705.8476
