Time Stamp,Load
2023-01-01 00:00:00,934.849
2023-01-01 00:05:00,900.8069
2023-01-01 00:10:00,907.8273
2023-01-01 00:15:00,934.0627
2023-01-01 00:20:00,921.3955
2023-01-01 00:25:00,885.2788
2023-01-01 00:30:00,911.1387
2023-01-01 00:35:00,894.4016
2023-01-01 00:40:00,904.9421
2023-01-01 00:45:00,880.9608
2023-01-01 00:50:00,887.8436
2023-01-01 00:55:00,893.3082
2023-01-01 01:00:00,881.4713
2023-01-01 01:05:00,870.73
2023-01-01 01:10:00,887.8164
2023-01-01 01:15:00,875.4732
2023-01-01 01:20:00,870.4301
2023-01-01 01:25:00,881.6251
2023-01-01 01:30:00,861.1541
2023-01-01 01:35:00,856.5943
2023-01-01 01:40:00,831.7231
2023-01-01 01:45:00,849.1137
2023-01-01 01:50:00,870.5891
2023-01-01 01:55:00,861.6699
2023-01-01 02:00:00,861.752
2023-01-01 02:05:00,865.1546
2023-01-01 02:10:00,858.9206
2023-01-01 02:15:00,854.3557
2023-01-01 02:20:00,858.4993
2023-01-01 02:25:00,857.4297
2023-01-01 02:30:00,814.9479
2023-01-01 02:35:00,849.5353
2023-01-01 02:40:00,828.976
2023-01-01 02:45:00,832.1437
2023-01-01 02:50:00,838.8995
2023-01-01 02:55:00,804.9914
2023-01-01 03:00:00,822.4595
2023-01-01 03:05:00,869.2263
2023-01-01 03:10:00,828.332
2023-01-01 03:15:00,808.6867
2023-01-01 03:20:00,817.7128
2023-01-01 03:25:00,840.3767
2023-01-01 03:30:00,824.5687
2023-01-01 03:35:00,822.0249
2023-01-01 03:40:00,840.0559
2023-01-01 03:45:00,843.5775
2023-01-01 03:50:00,822.137
2023-01-01 03:55:00,804.1155
2023-01-01 04:00:00,818.7892
2023-01-01 04:05:00,840.932
2023-01-01 04:10:00,829.6213
2023-01-01 04:15:00,824.1263
2023-01-01 04:20:00,815.2242
2023-01-01 04:25:00,818.4825
2023-01-01 04:30:00,853.1769
2023-01-01 04:35:00,822.9787
2023-01-01 04:40:00,795.4291
2023-01-01 04:45:00,800.5239
2023-01-01 04:50:00,822.3569
2023-01-01 04:55:00,799.1836
2023-01-01 05:00:00,812.331
2023-01-01 05:05:00,789.8216
2023-01-01 05:10:00,820.5372
2023-01-01 05:15:00,809.3184
2023-01-01 05:20:00,815.7343
2023-01-01 05:25:00,835.1993
2023-01-01 05:30:00,822.3988
2023-01-01 05:35:00,844.6719
2023-01-01 05:40:00,833.2665
2023-01-01 05:45:00,828.7161
2023-01-01 05:50:00,815.9511
2023-01-01 05:55:00,827.6496
2023-01-01 06:00:00,823.7125
2023-01-01 06:05:00,878.3933
2023-01-01 06:10:00,826.0403
2023-01-01 06:15:00,842.4936
2023-01-01 06:20:00,839.8403
2023-01-01 06:25:00,856.2087
2023-01-01 06:30:00,835.8727
2023-01-01 06:35:00,846.166
2023-01-01 06:40:00,853.3945
2023-01-01 06:45:00,871.7951
2023-01-01 06:50:00,859.0042
2023-01-01 06:55:00,863.9095
2023-01-01 07:00:00,842.564
2023-01-01 07:05:00,846.02
2023-01-01 07:10:00,863.0301
2023-01-01 07:15:00,876.7493
2023-01-01 07:20:00,878.889
