Time Stamp,Load
2023-01-01 00:00:00,1153.4263
2023-01-01 00:05:00,1138.7476
2023-01-01 00:10:00,1134.5775
2023-01-01 00:15:00,1145.0581
2023-01-01 00:20:00,1137.9814
2023-01-01 00:25:00,1139.366
2023-01-01 00:30:00,1133.1686
2023-01-01 00:35:00,1125.2611
2023-01-01 00:40:00,1125.9679
2023-01-01 00:45:00,1116.3313
2023-01-01 00:50:00,1122.4739
2023-01-01 00:55:00,1120.4883
2023-01-01 01:00:00,1133.844
2023-01-01 01:05:00,1113.6847
2023-01-01 01:10:00,1098.3412
2023-01-01 01:15:00,1102.6638
2023-01-01 01:20:00,1101.469
2023-01-01 01:25:00,1095.829
2023-01-01 01:30:00,1092.8296
2023-01-01 01:35:00,1093.5991
2023-01-01 01:40:00,1094.5109
2023-01-01 01:45:00,1087.6798
2023-01-01 01:50:00,1087.3031
2023-01-01 01:55:00,1069.7018
2023-01-01 02:00:00,1080.3512
2023-01-01 02:05:00,1072.431
2023-01-01 02:10:00,1077.5476
2023-01-01 02:15:00,1060.1418
2023-01-01 02:20:00,1063.9889
2023-01-01 02:25:00,1035.0403
2023-01-01 02:30:00,1058.7725
2023-01-01 02:35:00,1058.5999
2023-01-01 02:40:00,1065.9504
2023-01-01 02:45:00,1055.3049
2023-01-01 02:50:00,1050.7968
2023-01-01 02:55:00,1048.7251
2023-01-01 03:00:00,1047.3334
2023-01-01 03:05:00,1045.9457
2023-01-01 03:10:00,1049.6553
2023-01-01 03:15:00,1051.0294
2023-01-01 03:20:00,1051.5278
2023-01-01 03:25:00,1049.4282
2023-01-01 03:30:00,1048.946
2023-01-01 03:35:00,1043.2233
2023-01-01 03:40:00,1049.6323
2023-01-01 03:45:00,1045.1476
2023-01-01 03:50:00,1046.1495
2023-01-01 03:55:00,1046.4619
2023-01-01 04:00:00,1044.1023
2023-01-01 04:05:00,1041.2549
2023-01-01 04:10:00,1048.502
2023-01-01 04:15:00,1058.1592
2023-01-01 04:20:00,1051.3856
2023-01-01 04:25:00,1034.9933
2023-01-01 04:30:00,1047.594
2023-01-01 04:35:00,1045.9939
2023-01-01 04:40:00,1050.5165
2023-01-01 04:45:00,1047.7333
2023-01-01 04:50:00,1042.6013
2023-01-01 04:55:00,1043.6675
2023-01-01 05:00:00,1046.5352
2023-01-01 05:05:00,1058.1562
2023-01-01 05:10:00,1068.8444
2023-01-01 05:15:00,1058.9608
2023-01-01 05:20:00,1072.2764
2023-01-01 05:25:00,1065.8534
2023-01-01 05:30:00,1070.6193
2023-01-01 05:35:00,1063.1227
2023-01-01 05:40:00,1088.3882
2023-01-01 05:45:00,1075.624
2023-01-01 05:50:00,1069.7096
2023-01-01 05:55:00,1088.9337
2023-01-01 06:00:00,1087.099
2023-01-01 06:05:00,1096.5575
2023-01-01 06:10:00,1107.5212
2023-01-01 06:15:00,1091.8785
2023-01-01 06:20:00,1096.9613
2023-01-01 06:25:00,1099.0189
2023-01-01 06:30:00,1097.523
2023-01-01 06:35:00,1102.1083
2023-01-01 06:40:00,1112.3264
2023-01-01 06:45:00,1118.8918
2023-01-01 06:50:00,1113.4149
2023-01-01 06:55:00,1112.8048
2023-01-01 07:00:00,1134.8069
2023-01-01 07:05:00,1122.8092
2023-01-01 07:10:00,1133.2463
2023-01-01 07:15:00,1131.2012
2023-01-01 07:20:00,1144.264
2023-01-01 07:25:00,1130.968
2023-01-01 07:30:00,1144.0906
2023-01-01 07:35:00,1156.5564
2023-01-01 07:40:00,1142.0085
2023-01-01 07:45:00,1148.5709
2023-01-01 07:50:00,1154.1095
2023-01-01 07:55:00,1148.8696
2023-01-01 08:00:00,1152.7191
2023-01-01 08:05:00,1164.7976
2023-01-01 08:10:00,1179.5472
2023-01-01 08:15:00,1174.0131
2023-01-01 08:20:00,1169.9662
2023-01-01 08:25:00,1179.2535
2023-01-01 08:30:00,1186.9506
